transaction_id,account_id,amount,merchant_category,hour_of_day,is_fraud
97ab0ea6,ACC-1070,20.97,Luxury_Retail,14,0
7fd499f4,ACC-1045,76.74,Retail,5,0
cbbf0a3c,ACC-1055,82.17,Retail,14,0
5c92984f,ACC-1040,16.81,Crypto,23,0
89f8d502,ACC-1055,149.2,Crypto,17,0
1fe5cf96,ACC-1060,32.5,Travel,11,0
9c223764,ACC-1046,25.57,Gas_Station,11,0
5b14dd39,ACC-1085,103.65,Luxury_Retail,18,0
e057649e,ACC-1082,39.85,Gas_Station,9,0
bf5b5f80,ACC-1055,52.82,Retail,9,0
a2624a4b,ACC-1053,49.09,Gas_Station,7,0
5f771335,ACC-1054,158.59,Luxury_Retail,19,0
1b05752b,ACC-1054,97.47,Travel,10,0
f58304d6,ACC-1028,47.5,Travel,19,0
39102dee,ACC-1073,131.78,Gas_Station,18,0
2632b001,ACC-1052,189.02,Online_Marketplace,12,0
2c373a87,ACC-1004,105.78,Travel,23,0
3718c1f2,ACC-1074,51.04,Travel,20,0
367f6d72,ACC-1093,81.18,Online_Marketplace,7,0
6ad5add9,ACC-1010,56.51,Travel,13,0
70d461cd,ACC-1080,19.48,Travel,7,0
81e8737e,ACC-1069,10.95,Crypto,7,0
9d069dc5,ACC-1006,31.3,Luxury_Retail,23,0
62e32497,ACC-1058,55.66,Groceries,22,0
3356d64b,ACC-1042,102.97,Travel,20,0
ad417da0,ACC-1021,42.95,Online_Marketplace,16,0
730e42dd,ACC-1007,98.65,Retail,14,0
ec517bff,ACC-1073,56.45,Crypto,20,0
cb001de2,ACC-1036,147.55,Retail,14,0
a56dcc15,ACC-1009,43.93,Online_Marketplace,7,0
ad0f60f9,ACC-1078,35.59,Luxury_Retail,13,0
0dab4085,ACC-1094,70.97,Groceries,13,0
3e06a80b,ACC-1019,109.99,Retail,10,0
a4c1c594,ACC-1022,203.08,Crypto,19,0
709a2f81,ACC-1067,171.88,Groceries,12,0
7300b211,ACC-1018,28.66,Luxury_Retail,6,0
2468ae8f,ACC-1052,199.07,Travel,9,0
7e48d64d,ACC-1056,64.87,Luxury_Retail,17,0
0019ba1a,ACC-1093,16.29,Crypto,10,0
924b03d1,ACC-1033,11.34,Luxury_Retail,16,0
05faef35,ACC-1059,19.75,Luxury_Retail,8,0
7b5ac68a,ACC-1095,11.18,Online_Marketplace,20,0
c432a254,ACC-1087,67.04,Luxury_Retail,22,0
6028b95e,ACC-1018,66.06,Crypto,17,0
749570a3,ACC-1057,50.3,Travel,18,0
62b412fb,ACC-1005,93.69,Online_Marketplace,15,0
e6f07cc5,ACC-1055,169.06,Retail,22,0
f2eb28dc,ACC-1034,144.96,Travel,13,0
a336c61f,ACC-1074,98.49,Luxury_Retail,8,0
b50d5e80,ACC-1030,205.39,Online_Marketplace,19,0
69b75fc9,ACC-1043,143.43,Crypto,23,0
cfc655bd,ACC-1001,86.69,Crypto,10,0
c0b35412,ACC-1052,27.52,Crypto,5,0
d8a5e74f,ACC-1057,67.01,Retail,21,0
1a71d044,ACC-1024,130.2,Groceries,12,0
361072ae,ACC-1007,104.15,Retail,5,0
a42262bb,ACC-1015,125.92,Travel,11,0
e9120df0,ACC-1077,7.65,Crypto,8,0
30bb2e24,ACC-1082,209.1,Gas_Station,17,0
c452d9b2,ACC-1023,4.62,Travel,10,0
6cd3b6c9,ACC-1009,89.18,Groceries,14,0
9f27e352,ACC-1054,97.89,Crypto,19,0
659794ec,ACC-1099,68.34,Crypto,15,0
61ceb4b8,ACC-1049,48.47,Retail,13,0
3183f62b,ACC-1033,107.93,Groceries,6,0
42e49b53,ACC-1025,61.96,Gas_Station,19,0
83849759,ACC-1062,47.31,Travel,17,0
e277fec9,ACC-1055,169.66,Retail,9,0
1e4d95c6,ACC-1033,34.15,Gas_Station,8,0
0fdeb5ec,ACC-1073,47.27,Retail,6,0
0f6136ac,ACC-1063,43.33,Crypto,13,0
098692bf,ACC-1049,5.67,Gas_Station,5,0
92fa2397,ACC-1050,38.48,Groceries,9,0
18a681d2,ACC-1098,32.71,Travel,5,0
64e55581,ACC-1093,221.17,Online_Marketplace,20,0
337a2889,ACC-1000,87.19,Luxury_Retail,7,0
42307457,ACC-1068,111.36,Online_Marketplace,20,0
c311a235,ACC-1051,197.12,Groceries,15,0
fe96aba4,ACC-1043,29.07,Retail,7,0
07f6378c,ACC-1025,16.91,Retail,19,0
1ccd5cf6,ACC-1084,153.99,Gas_Station,22,0
bc7e535c,ACC-1013,10.56,Gas_Station,14,0
c5dd1c4a,ACC-1080,232.6,Crypto,16,0
8374342d,ACC-1024,117.79,Online_Marketplace,11,0
2caf931d,ACC-1049,1.21,Retail,23,0
36fc83dc,ACC-1063,265.73,Retail,22,0
03f9862f,ACC-1043,10.57,Travel,19,0
c089d5f4,ACC-1015,124.21,Retail,15,0
6c4da015,ACC-1068,79.93,Gas_Station,21,0
8082c11b,ACC-1009,180.17,Gas_Station,23,0
5dee4e42,ACC-1002,206.15,Retail,9,0
c54ea351,ACC-1083,53.2,Online_Marketplace,6,0
8101d974,ACC-1006,25.34,Gas_Station,5,0
3ef8398b,ACC-1021,96.0,Groceries,8,0
f613d820,ACC-1013,17.77,Luxury_Retail,23,0
596b3345,ACC-1078,251.34,Retail,20,0
6257edf9,ACC-1043,63.65,Gas_Station,7,0
7f1d8c1b,ACC-1087,13.47,Luxury_Retail,17,0
b0d4d154,ACC-1027,68.47,Travel,22,0
27d5ab2a,ACC-1042,84.71,Luxury_Retail,6,0
9130723b,ACC-1096,47.16,Retail,8,0
1dabbe0d,ACC-1070,170.04,Online_Marketplace,10,0
61fb1566,ACC-1074,15.69,Gas_Station,19,0
9cfe478d,ACC-1080,54.69,Retail,9,0
a51a4c44,ACC-1062,103.67,Travel,17,0
50e0f95a,ACC-1011,168.57,Retail,5,0
c82d1cf0,ACC-1088,121.9,Crypto,23,0
b30556ec,ACC-1026,149.6,Luxury_Retail,20,0
b7ba3559,ACC-1052,25.68,Gas_Station,13,0
669b2ca3,ACC-1004,92.18,Gas_Station,10,0
7845bb1e,ACC-1011,200.13,Travel,10,0
f5cdaf95,ACC-1000,17.73,Crypto,14,0
2af02cce,ACC-1067,24.92,Travel,12,0
3e712e11,ACC-1028,182.82,Retail,16,0
73254d52,ACC-1024,105.62,Online_Marketplace,11,0
c579ba85,ACC-1060,95.59,Retail,9,0
bd563923,ACC-1005,266.5,Online_Marketplace,10,0
1e11d7a2,ACC-1055,14.35,Retail,16,0
0cf524b0,ACC-1097,142.78,Groceries,15,0
9c86bb4f,ACC-1006,55.7,Online_Marketplace,6,0
c229c655,ACC-1003,76.86,Travel,10,0
731fdd3d,ACC-1030,202.85,Online_Marketplace,21,0
178eded8,ACC-1041,100.78,Crypto,19,0
171c5ba9,ACC-1041,103.83,Online_Marketplace,11,0
69bd180a,ACC-1012,157.25,Gas_Station,8,0
62207eef,ACC-1028,13.5,Gas_Station,18,0
d3eb8fe6,ACC-1006,33.92,Retail,20,0
c6b8f678,ACC-1078,54.48,Online_Marketplace,9,0
9cae4657,ACC-1017,146.64,Online_Marketplace,10,0
1a0202af,ACC-1034,255.62,Online_Marketplace,11,0
6194bce8,ACC-1088,60.32,Gas_Station,15,0
d3ba01ac,ACC-1014,27.87,Travel,6,0
a981093e,ACC-1021,22.32,Luxury_Retail,19,0
c59cb576,ACC-1037,80.74,Luxury_Retail,15,0
f2e43ffe,ACC-1021,131.57,Travel,10,0
516a362a,ACC-1052,136.05,Travel,22,0
5a4ffd39,ACC-1027,8.31,Luxury_Retail,21,0
7b169788,ACC-1001,33.29,Travel,20,0
ce653373,ACC-1041,78.26,Crypto,18,0
7f785fbf,ACC-1075,25.13,Online_Marketplace,23,0
67f27518,ACC-1005,210.73,Gas_Station,23,0
a5b21440,ACC-1054,99.1,Retail,20,0
0f3d9c0d,ACC-1089,123.49,Travel,17,0
a63572fb,ACC-1030,116.29,Luxury_Retail,8,0
ed9cf9bb,ACC-1093,167.35,Retail,22,0
da75e0c5,ACC-1037,68.1,Online_Marketplace,11,0
1063652d,ACC-1085,79.68,Gas_Station,7,0
d63ad9a3,ACC-1073,89.97,Groceries,10,0
deaccfc0,ACC-1059,15.14,Crypto,23,0
f5eb486e,ACC-1023,2.86,Luxury_Retail,9,0
16ee7ab9,ACC-1090,108.64,Luxury_Retail,16,0
4406606f,ACC-1049,173.83,Crypto,5,0
c9d45287,ACC-1037,52.13,Crypto,15,0
7b6e4a1c,ACC-1069,80.88,Online_Marketplace,13,0
ee3e2683,ACC-1079,220.22,Travel,11,0
d076592e,ACC-1086,74.08,Groceries,6,0
64c3d123,ACC-1046,310.17,Groceries,6,0
13f68fd9,ACC-1022,106.55,Online_Marketplace,6,0
c50b9933,ACC-1090,126.08,Crypto,22,0
7759d4fe,ACC-1030,125.33,Luxury_Retail,11,0
2601023f,ACC-1094,88.12,Travel,8,0
325ff8c5,ACC-1096,178.98,Luxury_Retail,23,0
6d3d96cb,ACC-1034,117.32,Crypto,12,0
ed0ea24c,ACC-1008,36.15,Travel,18,0
20bf104e,ACC-1064,72.43,Groceries,16,0
7b4ff406,ACC-1068,29.1,Travel,8,0
b4a17798,ACC-1079,35.05,Crypto,22,0
049c952e,ACC-1058,8.05,Groceries,7,0
647c05da,ACC-1022,108.86,Retail,7,0
4abf3f4a,ACC-1035,216.99,Groceries,7,0
ff0dee4e,ACC-1026,89.47,Retail,9,0
d4b400e2,ACC-1087,69.59,Travel,5,0
9a9079b9,ACC-1053,94.46,Travel,9,0
3010261b,ACC-1008,169.66,Online_Marketplace,5,0
fdd2c8c4,ACC-1042,10.98,Retail,12,0
f4a792f5,ACC-1082,36.6,Online_Marketplace,23,0
29561b50,ACC-1085,51.47,Luxury_Retail,15,0
03c8e77e,ACC-1058,28.49,Crypto,21,0
f85ea56c,ACC-1039,114.83,Groceries,23,0
73695c77,ACC-1047,37.91,Gas_Station,13,0
b788e350,ACC-1036,91.95,Groceries,6,0
81e0ca96,ACC-1020,38.75,Online_Marketplace,10,0
bb5ff3a8,ACC-1022,6.25,Crypto,22,0
09eac238,ACC-1014,122.24,Luxury_Retail,9,0
928dd4c2,ACC-1056,12.72,Retail,15,0
2a92aae6,ACC-1071,222.7,Groceries,16,0
c9ad5fba,ACC-1044,10.04,Crypto,6,0
8aa85cf4,ACC-1020,72.47,Gas_Station,16,0
79e1ed47,ACC-1003,143.26,Travel,14,0
084dde26,ACC-1040,91.84,Online_Marketplace,20,0
01c7f873,ACC-1042,126.08,Gas_Station,5,0
7ce08339,ACC-1037,102.57,Crypto,14,0
2d132ccf,ACC-1072,176.26,Luxury_Retail,23,0
ba0e9ad7,ACC-1014,5.19,Crypto,19,0
0c9901a2,ACC-1086,305.82,Crypto,20,0
9b903893,ACC-1051,6.42,Travel,8,0
e6ffa1e2,ACC-1011,68.46,Travel,12,0
650c9c05,ACC-1024,204.21,Groceries,6,0
a8374fea,ACC-1098,250.61,Travel,21,0
d2def101,ACC-1068,256.15,Groceries,11,0
d9f6ea45,ACC-1011,170.84,Luxury_Retail,19,0
7d5f56c7,ACC-1040,152.41,Travel,17,0
b14d8c6e,ACC-1085,109.25,Travel,21,0
07e97d6a,ACC-1054,127.84,Groceries,17,0
c5f42cb3,ACC-1036,5.12,Groceries,17,0
10d7e37b,ACC-1071,31.82,Groceries,16,0
71e41f85,ACC-1053,49.66,Retail,11,0
2b370d87,ACC-1093,32.98,Luxury_Retail,19,0
5e5730dc,ACC-1075,4.68,Online_Marketplace,18,0
0d3570b3,ACC-1038,119.64,Travel,7,0
1648cf5b,ACC-1075,145.53,Online_Marketplace,21,0
ce4e9d0b,ACC-1052,58.84,Luxury_Retail,17,0
7516aad8,ACC-1071,197.75,Crypto,13,0
3cb06e36,ACC-1023,64.17,Online_Marketplace,23,0
557ad8f8,ACC-1062,30.63,Luxury_Retail,17,0
a6621f33,ACC-1063,21.68,Retail,14,0
eea38621,ACC-1000,136.65,Travel,19,0
e9d4ec5e,ACC-1081,41.73,Gas_Station,13,0
a995a988,ACC-1036,37.83,Online_Marketplace,8,0
ae5826ee,ACC-1088,201.34,Online_Marketplace,10,0
d661ee04,ACC-1097,113.08,Crypto,12,0
7efc5630,ACC-1095,52.42,Groceries,20,0
06a351d8,ACC-1055,235.41,Groceries,23,0
ad28ae4d,ACC-1060,172.1,Luxury_Retail,13,0
8b6821c9,ACC-1093,108.21,Crypto,8,0
981ba88f,ACC-1074,27.35,Travel,5,0
f2b4809d,ACC-1088,45.94,Retail,9,0
5cb0a9f6,ACC-1034,12.78,Gas_Station,16,0
6c71b5e8,ACC-1045,158.87,Groceries,18,0
92606c44,ACC-1081,238.46,Retail,14,0
8da8454b,ACC-1080,204.32,Retail,21,0
04d6b4b8,ACC-1021,1.12,Gas_Station,8,0
31e5d57a,ACC-1087,61.96,Travel,15,0
447ec045,ACC-1089,64.09,Luxury_Retail,14,0
7d0e65d6,ACC-1074,126.84,Crypto,16,0
b6e53172,ACC-1066,82.32,Groceries,9,0
81328a28,ACC-1043,35.24,Groceries,16,0
c99aedc2,ACC-1064,3.4,Gas_Station,8,0
836a43ee,ACC-1088,109.47,Gas_Station,11,0
42b34f4b,ACC-1070,101.36,Luxury_Retail,21,0
40dcd5b9,ACC-1009,3.27,Crypto,8,0
94afd268,ACC-1044,66.99,Retail,9,0
7badc850,ACC-1056,237.23,Groceries,16,0
8735f90d,ACC-1090,47.25,Travel,21,0
bbfbbdf2,ACC-1016,227.23,Groceries,5,0
782f13f6,ACC-1039,216.13,Luxury_Retail,9,0
281fbc2c,ACC-1054,4.29,Gas_Station,11,0
56fa71f3,ACC-1099,10.22,Crypto,8,0
e4887670,ACC-1013,96.88,Online_Marketplace,18,0
784ffdc0,ACC-1060,49.84,Retail,21,0
bb4355f9,ACC-1038,80.18,Retail,13,0
1f33e8b6,ACC-1015,126.61,Crypto,5,0
31206026,ACC-1025,172.69,Travel,11,0
3d7f2c3d,ACC-1018,39.98,Gas_Station,16,0
3ee70dd5,ACC-1045,29.63,Luxury_Retail,13,0
98992aee,ACC-1064,37.8,Gas_Station,21,0
913974a3,ACC-1074,32.69,Travel,7,0
4feeab2e,ACC-1091,27.35,Luxury_Retail,5,0
aa3b2cb0,ACC-1096,86.74,Gas_Station,14,0
87cc69c2,ACC-1027,141.36,Travel,5,0
284735fb,ACC-1075,30.32,Travel,20,0
64283592,ACC-1023,199.27,Gas_Station,19,0
59a8c52b,ACC-1027,22.89,Luxury_Retail,16,0
4d1e65a7,ACC-1097,47.86,Travel,12,0
31ad5edb,ACC-1066,24.72,Groceries,8,0
a71f2501,ACC-1036,192.42,Gas_Station,20,0
7d9d7179,ACC-1063,138.4,Travel,6,0
01158999,ACC-1076,123.68,Retail,17,0
8426ca78,ACC-1056,21.87,Crypto,14,0
199067a8,ACC-1054,56.7,Gas_Station,22,0
05b5b6fe,ACC-1047,101.59,Gas_Station,7,0
616250b9,ACC-1086,106.25,Gas_Station,5,0
eabda531,ACC-1084,2.91,Retail,17,0
cf6280a5,ACC-1050,129.43,Crypto,7,0
4f6f3d93,ACC-1021,75.43,Online_Marketplace,23,0
6d9cd35b,ACC-1025,79.36,Retail,16,0
c79f1413,ACC-1054,85.66,Travel,17,0
dbfbb04b,ACC-1091,96.64,Crypto,20,0
561a43e2,ACC-1096,46.44,Luxury_Retail,23,0
fbf8fb72,ACC-1085,111.51,Luxury_Retail,17,0
be81763e,ACC-1035,166.47,Travel,17,0
053b5fbf,ACC-1032,23.46,Gas_Station,19,0
f2c7f7cf,ACC-1017,31.03,Online_Marketplace,20,0
f34c626e,ACC-1008,70.06,Retail,8,0
e3eb2abc,ACC-1077,164.86,Online_Marketplace,5,0
db54b591,ACC-1079,51.58,Crypto,15,0
8dc84b52,ACC-1096,56.17,Travel,8,0
8cf369cb,ACC-1037,92.88,Travel,20,0
d8c3a0ff,ACC-1033,119.31,Crypto,20,0
521f96ed,ACC-1002,67.64,Travel,15,0
9dc2c116,ACC-1015,13.3,Luxury_Retail,6,0
ef662eb1,ACC-1048,32.76,Online_Marketplace,19,0
9060c876,ACC-1022,58.61,Online_Marketplace,19,0
2d031f69,ACC-1055,57.21,Travel,14,0
c84a7f2e,ACC-1097,242.14,Gas_Station,14,0
85138a99,ACC-1084,93.66,Retail,23,0
8e90ee98,ACC-1060,140.39,Travel,22,0
2f059ba5,ACC-1050,186.29,Travel,10,0
6d8610ce,ACC-1078,50.97,Groceries,20,0
e6df5b94,ACC-1007,111.92,Crypto,16,0
770dca34,ACC-1046,255.75,Retail,23,0
f47623c8,ACC-1080,52.08,Groceries,23,0
afadcd3d,ACC-1044,22.8,Groceries,17,0
57f91d20,ACC-1084,31.71,Groceries,18,0
914aafe4,ACC-1039,187.49,Gas_Station,12,0
03500a35,ACC-1039,14.6,Travel,7,0
801e7042,ACC-1068,29.92,Retail,15,0
54764cfc,ACC-1054,1.73,Groceries,6,0
1ed054ea,ACC-1002,45.33,Travel,21,0
909bb5dd,ACC-1040,62.27,Crypto,20,0
017c111c,ACC-1073,212.47,Online_Marketplace,23,0
2d96331c,ACC-1086,82.31,Retail,20,0
a267102e,ACC-1097,24.76,Gas_Station,15,0
b2e6a7b2,ACC-1038,20.82,Crypto,15,0
88e7a22d,ACC-1081,106.32,Groceries,18,0
a88bf9f8,ACC-1036,138.31,Luxury_Retail,7,0
e49cb4c1,ACC-1051,42.22,Groceries,6,0
d60e62f1,ACC-1011,31.95,Luxury_Retail,12,0
d6a296c9,ACC-1043,369.31,Crypto,23,0
ef03e7ce,ACC-1067,79.88,Groceries,7,0
8dd92c03,ACC-1009,25.18,Online_Marketplace,18,0
289680b5,ACC-1038,7.36,Crypto,14,0
e741d419,ACC-1053,164.84,Online_Marketplace,22,0
894cb5b3,ACC-1058,61.33,Online_Marketplace,13,0
13b4cd81,ACC-1002,93.83,Crypto,22,0
69bd6707,ACC-1063,141.92,Crypto,21,0
87b76f90,ACC-1081,16.81,Gas_Station,19,0
69746b70,ACC-1080,237.33,Travel,18,0
47ccc322,ACC-1059,158.0,Retail,21,0
7f06ac96,ACC-1087,5.27,Gas_Station,12,0
142fa3a6,ACC-1040,178.1,Luxury_Retail,14,0
660921e6,ACC-1052,56.79,Luxury_Retail,7,0
217eaebc,ACC-1032,135.28,Groceries,14,0
12b1650f,ACC-1014,98.47,Crypto,12,0
c5c5062e,ACC-1039,34.64,Gas_Station,11,0
99621b07,ACC-1054,14.35,Online_Marketplace,20,0
6d8af4f4,ACC-1034,153.0,Crypto,6,0
2242d74b,ACC-1035,16.52,Gas_Station,5,0
53f115ae,ACC-1005,9.64,Crypto,22,0
1b5ea61e,ACC-1010,45.51,Crypto,20,0
09c48a65,ACC-1052,92.36,Groceries,14,0
42509b1d,ACC-1092,256.25,Groceries,7,0
d2833a0d,ACC-1073,56.75,Luxury_Retail,9,0
94c8409a,ACC-1085,52.42,Crypto,21,0
5c8979ca,ACC-1063,191.22,Luxury_Retail,23,0
e1c2e607,ACC-1098,42.04,Retail,12,0
e40f9e4d,ACC-1074,95.24,Luxury_Retail,15,0
b2bda2e0,ACC-1054,56.24,Crypto,17,0
6650c92d,ACC-1027,92.83,Gas_Station,9,0
1d6c7fd2,ACC-1075,31.29,Groceries,19,0
1d98883c,ACC-1089,148.57,Retail,20,0
62eb40f0,ACC-1060,168.74,Retail,15,0
f1374919,ACC-1100,308.96,Crypto,12,0
f7e7b8f9,ACC-1047,107.96,Gas_Station,16,0
d815073f,ACC-1077,82.58,Luxury_Retail,14,0
330ec326,ACC-1100,69.44,Retail,6,0
bed975b1,ACC-1049,14.68,Crypto,12,0
a10cdff8,ACC-1068,83.85,Groceries,16,0
c97ccf81,ACC-1001,20.46,Luxury_Retail,12,0
dab0edb4,ACC-1096,66.85,Online_Marketplace,13,0
46a7f247,ACC-1020,181.76,Gas_Station,14,0
546b126d,ACC-1004,50.65,Online_Marketplace,15,0
f27d7c5c,ACC-1094,163.99,Groceries,7,0
c6cc8605,ACC-1012,181.71,Online_Marketplace,15,0
89d00b88,ACC-1064,38.19,Luxury_Retail,10,0
5589f095,ACC-1093,162.19,Retail,16,0
9e42ecb6,ACC-1088,10.78,Luxury_Retail,22,0
b9718cbf,ACC-1023,179.7,Retail,6,0
9bf1e1fd,ACC-1000,47.71,Crypto,19,0
4fc72a6f,ACC-1040,49.93,Online_Marketplace,11,0
81ec4837,ACC-1031,0.48,Travel,7,0
175db97b,ACC-1052,134.06,Travel,9,0
a9609d0d,ACC-1094,104.67,Luxury_Retail,15,0
376e8bdc,ACC-1075,26.11,Gas_Station,13,0
989433f0,ACC-1010,13.32,Luxury_Retail,15,0
aa1aabf7,ACC-1048,10.82,Online_Marketplace,16,0
34b3ec7b,ACC-1002,42.24,Luxury_Retail,23,0
77fbac05,ACC-1025,211.54,Travel,12,0
c8ad3f13,ACC-1079,17.77,Groceries,10,0
369f5486,ACC-1047,171.72,Online_Marketplace,13,0
ce7ba1d8,ACC-1091,202.13,Gas_Station,23,0
1f946b79,ACC-1086,149.83,Travel,18,0
db8f65f1,ACC-1026,6.84,Online_Marketplace,8,0
e0cf87e7,ACC-1063,90.37,Gas_Station,13,0
2d7207b8,ACC-1026,47.58,Online_Marketplace,9,0
9f6bdc76,ACC-1086,40.37,Travel,11,0
4bc36cb3,ACC-1018,82.44,Gas_Station,18,0
8de7dc98,ACC-1079,67.9,Retail,14,0
7a68832e,ACC-1087,168.77,Online_Marketplace,12,0
d9ff9463,ACC-1060,3.54,Crypto,19,0
54a7a41a,ACC-1087,70.12,Gas_Station,15,0
63789774,ACC-1076,78.33,Gas_Station,17,0
60c185e9,ACC-1007,24.11,Groceries,7,0
ca944b9d,ACC-1045,108.67,Retail,15,0
172c1e88,ACC-1064,2.51,Travel,6,0
1ea5c874,ACC-1085,137.13,Travel,17,0
3db0d026,ACC-1074,84.6,Groceries,9,0
098560da,ACC-1063,62.64,Gas_Station,13,0
96c42c8e,ACC-1040,243.89,Groceries,19,0
1cb8fb8a,ACC-1033,50.03,Crypto,21,0
12c2ae04,ACC-1063,17.77,Retail,15,0
56d92249,ACC-1055,101.39,Luxury_Retail,13,0
a3e3a134,ACC-1097,67.96,Groceries,13,0
b500c514,ACC-1021,85.06,Groceries,21,0
40ee0499,ACC-1084,98.92,Groceries,20,0
2017a269,ACC-1019,113.47,Crypto,19,0
a6baf063,ACC-1060,160.97,Retail,12,0
8dbfde3c,ACC-1014,90.98,Groceries,10,0
9492b94b,ACC-1090,25.87,Online_Marketplace,6,0
eefd14ca,ACC-1014,117.26,Travel,20,0
f8cad7b7,ACC-1011,239.99,Luxury_Retail,9,0
9855b8eb,ACC-1021,36.74,Gas_Station,14,0
2f8d1533,ACC-1084,47.45,Crypto,21,0
395f3098,ACC-1067,160.71,Travel,11,0
f9b12c35,ACC-1009,37.96,Luxury_Retail,23,0
d76883b5,ACC-1042,167.27,Gas_Station,20,0
cbf0c510,ACC-1015,134.74,Retail,14,0
bf9cdd0d,ACC-1013,3.53,Online_Marketplace,16,0
38a550a6,ACC-1010,40.95,Luxury_Retail,15,0
592d2eaa,ACC-1034,83.2,Online_Marketplace,20,0
6d01b20e,ACC-1083,69.05,Travel,5,0
f2f3cb78,ACC-1093,120.95,Travel,19,0
a90fd27a,ACC-1006,6.45,Luxury_Retail,23,0
ea3bd468,ACC-1007,101.31,Luxury_Retail,14,0
0f061203,ACC-1048,24.05,Crypto,7,0
820a21c5,ACC-1030,123.88,Retail,17,0
19d44f5a,ACC-1026,111.54,Luxury_Retail,17,0
fde49366,ACC-1082,43.54,Gas_Station,17,0
2e507781,ACC-1062,158.6,Luxury_Retail,9,0
0bd7c26d,ACC-1087,3.6,Luxury_Retail,18,0
5e024944,ACC-1012,130.81,Travel,9,0
2799b51f,ACC-1062,86.73,Luxury_Retail,16,0
2c3c67ef,ACC-1072,233.82,Online_Marketplace,17,0
ddf686da,ACC-1054,27.65,Travel,18,0
537d48bc,ACC-1055,15.07,Luxury_Retail,16,0
d602494f,ACC-1065,48.06,Crypto,18,0
58dfedb1,ACC-1082,19.68,Groceries,19,0
541471fe,ACC-1080,129.99,Crypto,9,0
fd1aad8f,ACC-1059,111.63,Crypto,21,0
3517935a,ACC-1019,55.37,Online_Marketplace,7,0
e9b4406f,ACC-1054,56.78,Gas_Station,14,0
9f5846b6,ACC-1009,145.03,Groceries,23,0
3c823715,ACC-1054,221.06,Retail,21,0
325f9715,ACC-1092,39.56,Online_Marketplace,8,0
7b819e8e,ACC-1074,33.12,Travel,13,0
a66f6ef6,ACC-1094,57.01,Retail,21,0
69f4b9ee,ACC-1023,166.19,Crypto,19,0
7e7a8f87,ACC-1053,42.74,Luxury_Retail,17,0
68f825da,ACC-1092,73.84,Crypto,14,0
f03ec8ee,ACC-1033,147.52,Online_Marketplace,19,0
d2c47c9f,ACC-1010,100.11,Groceries,10,0
a8ef4d98,ACC-1055,68.96,Crypto,13,0
c41a872e,ACC-1014,150.1,Travel,5,0
af23b0bc,ACC-1058,220.32,Retail,10,0
d3494604,ACC-1077,117.79,Crypto,17,0
978a3055,ACC-1078,15.41,Crypto,20,0
dfc4907d,ACC-1016,133.06,Groceries,17,0
ba8466a7,ACC-1002,101.12,Gas_Station,5,0
17530e16,ACC-1061,187.37,Crypto,11,0
5216b331,ACC-1055,36.26,Crypto,9,0
a7612324,ACC-1038,145.29,Luxury_Retail,22,0
e2f1ec1b,ACC-1054,211.23,Luxury_Retail,19,0
0240d354,ACC-1019,181.49,Retail,8,0
63baf375,ACC-1002,214.0,Crypto,19,0
c9a64380,ACC-1025,124.21,Luxury_Retail,19,0
563c08e8,ACC-1042,57.54,Groceries,23,0
52ea21f8,ACC-1091,110.2,Retail,8,0
694c6e82,ACC-1074,25.39,Online_Marketplace,18,0
83520d51,ACC-1062,34.32,Travel,22,0
f14570ae,ACC-1092,267.09,Online_Marketplace,20,0
f71adc12,ACC-1007,32.41,Travel,20,0
a035370b,ACC-1040,62.32,Travel,5,0
10ee10ee,ACC-1082,105.15,Travel,7,0
1e696a68,ACC-1079,54.36,Online_Marketplace,20,0
a7c6cf17,ACC-1055,219.51,Crypto,16,0
ffccb6da,ACC-1024,12.26,Retail,10,0
02baa46e,ACC-1064,69.46,Online_Marketplace,16,0
2150fb87,ACC-1077,24.25,Gas_Station,23,0
ebcb900d,ACC-1037,82.0,Luxury_Retail,19,0
e7cf1c52,ACC-1086,11.18,Crypto,17,0
e526f889,ACC-1020,46.3,Crypto,16,0
ed21f094,ACC-1095,7.07,Travel,11,0
4a277a2e,ACC-1025,19.24,Retail,20,0
479ca575,ACC-1053,90.63,Gas_Station,20,0
e01c478c,ACC-1071,41.69,Online_Marketplace,14,0
99a780d5,ACC-1033,100.47,Retail,5,0
036ca680,ACC-1064,126.01,Groceries,10,0
20567d58,ACC-1014,58.24,Retail,7,0
cfd12167,ACC-1028,95.76,Travel,12,0
73438a15,ACC-1045,19.08,Online_Marketplace,13,0
080934a7,ACC-1019,25.22,Luxury_Retail,6,0
8af3401c,ACC-1013,81.92,Luxury_Retail,21,0
0cc28252,ACC-1058,184.05,Crypto,6,0
02c0b9da,ACC-1078,137.52,Luxury_Retail,8,0
2ab15426,ACC-1064,61.5,Travel,8,0
19b22fa5,ACC-1026,33.99,Retail,10,0
1c70c6b3,ACC-1056,117.13,Groceries,10,0
b5174958,ACC-1012,71.32,Luxury_Retail,21,0
33911f98,ACC-1017,25.2,Gas_Station,16,0
93990ab3,ACC-1098,18.09,Retail,11,0
bf283683,ACC-1060,29.6,Luxury_Retail,5,0
66013376,ACC-1010,157.6,Groceries,14,0
60c56418,ACC-1080,52.13,Groceries,16,0
